run_id,seed,gait_id,gait_name,vx_cmd,vy_cmd,wz_cmd,survived,survival_steps,survival_time_s,termination_reason,mean_vx_actual,mean_vy_actual,mean_wz_actual,mean_vx_error,mean_vy_error,mean_wz_error,mean_height,std_height,mean_roll,mean_pitch,mean_contact_frac,mean_contact_acc,mean_torque_norm,xy_drift_m,wall_time_s
1297,3,7,run,0.0,-0.20000000298023224,0.5,True,1000,10.0,timeout,0.32212775382730696,-0.10216620310313172,0.36717412169194885,0.32212775382730696,0.09783379987710052,0.1574411366838548,0.3422129743878031,0.0037244683734021233,0.04229786698726083,0.07083770151915128,0.3844444444444444,0.8416666666666667,21.63027126842075,1.751700799543903,0.853
1298,1,3,amble,0.8999999761581421,0.0,0.25,True,1000,10.0,timeout,0.6799253726667828,-0.04738347481223173,0.22529468261145263,0.2200746034913593,0.0679922675897736,0.12339129312558927,0.3293647496600226,0.00440471603667633,0.010700078798167544,0.09944777396978281,0.6066666666666667,0.9544444444444444,20.781413220299616,5.292726400274718,0.895
1299,1,7,run,0.6000000238418579,0.20000000298023224,-0.25,True,1000,10.0,timeout,0.5622055621941885,-0.01589971736646905,-0.16347722408569298,0.03798649734920925,0.2158997203467013,0.11943742801020764,0.33847253484037804,0.005624078773939114,0.030416100914288736,0.0703791324327376,0.39055555555555554,0.8905555555555555,21.88161597357856,4.9578751957066025,0.845
1300,4,7,run,0.8999999761581421,-0.4000000059604645,0.25,True,1000,10.0,timeout,0.7529073731104533,-0.1037313725426793,0.18491243171492694,0.1470926030476888,0.29626863341778514,0.10290588967204611,0.33568155420766654,0.004807641721325828,0.06957537915578145,0.07200554507107126,0.38,0.8916666666666667,22.902523970074125,6.398654585926561,0.867
1301,3,7,run,0.0,-0.4000000059604645,-0.25,True,1000,10.0,timeout,0.2941947933865918,-0.13433690693229436,-0.1662374274425545,0.2941947933865918,0.2656630990281701,0.17356783186467106,0.3361886975231336,0.008046771884211537,0.009848167554338016,0.10343403700020017,0.39166666666666666,0.8555555555555555,21.212931218677095,2.812809705505899,0.854
1302,3,1,trot,0.0,0.0,0.5,True,1000,10.0,timeout,0.2498118357360363,-0.06335109075945285,0.27884320421144365,0.2498118357360363,0.06335109075945285,0.22247767312866118,0.3477118827907235,0.003453358903681092,0.0367210886365487,0.08120887634945899,0.5008333333333334,0.9286111111111112,19.480797602335613,1.7764744630840836,0.882
1303,3,0,bound,0.6000000238418579,0.4000000059604645,0.25,True,1000,10.0,timeout,0.47504959117672924,0.02670482033895597,0.12745761860837068,0.21944855413865297,0.3732951856215085,0.13720008800993835,0.3429145727230145,0.01655371323168913,0.016447316105747123,0.07202375686853424,0.4386111111111111,0.8830555555555556,27.26713852988349,4.3370159327806945,0.871
1304,0,2,hop,0.6000000238418579,-0.20000000298023224,0.0,True,1000,10.0,timeout,0.4940098060930476,-0.018728184219730524,0.018959434236723395,0.12080068114925833,0.18127181876050172,0.0890140715502254,0.309041776109893,0.02299285717473568,0.07763312390056512,0.13421606026623994,0.4935294117647059,0.9076470588235294,24.982899394315833,4.97883483123605,1.045
1305,1,0,bound,0.0,0.20000000298023224,-0.25,True,1000,10.0,timeout,0.1692506833131645,0.019805419514773853,-0.08329673671609068,0.23969158531797197,0.18019458346545839,0.1668252542560044,0.3464657548511477,0.013360170076399914,0.016228536971677292,0.04795393673283546,0.43333333333333335,0.9072222222222223,26.83164871427748,1.6923412040665022,0.866
1306,4,1,trot,0.0,0.4000000059604645,-0.25,True,1000,10.0,timeout,0.17155005855692756,-0.0008962306310695567,-0.14285841801190852,0.17155005855692756,0.40089623659153406,0.12035452678709084,0.34659786558149647,0.0031471169380791375,0.031072889933158102,0.06942727641568602,0.5130555555555556,0.9386111111111111,19.656992860370213,1.5804116454185029,0.884
1307,3,4,pronk,0.6000000238418579,0.4000000059604645,-0.25,True,1000,10.0,timeout,0.586492305592401,0.059477144243319346,-0.13418646286849253,0.14904045294155366,0.34052286171714513,0.11961109672065504,0.30662430038509475,0.06654995110860709,0.05340639594440626,0.199040626148229,0.5234375,0.9284375,19.728440401256083,5.483059424438902,0.88
1308,1,7,run,0.0,0.0,0.0,True,1000,10.0,timeout,0.28611127643121614,-0.07587955107857447,0.016146810217598815,0.28611127643121614,0.07588059061494681,0.11029198356946128,0.3380247987269873,0.005003174655676227,0.0212332462119442,0.08251153081511489,0.38666666666666666,0.8333333333333334,21.247054885758295,2.9439979090979156,0.85
1309,0,4,pronk,1.2000000476837158,-0.20000000298023224,0.0,True,1000,10.0,timeout,0.9795792770385742,-0.04469948307394588,0.0658167801952004,0.24241361916065216,0.15530051990628635,0.08517706028167595,0.3179725715683103,0.056731930017542606,0.019420831545824586,0.21470552581627472,0.495,0.95125,21.593006276488303,9.342951794549542,0.876
1310,2,5,limp,0.30000001192092896,0.0,0.5,True,1000,10.0,timeout,0.4517705480588807,-0.03002462515390208,0.3596465821445195,0.15820936451355616,0.052183904653738865,0.1805102370136107,0.34330012594488984,0.01592808319424798,0.08466513670694997,0.05559655617605013,0.5138888888888888,0.9288888888888889,25.502612026002673,2.4580442568520158,0.887
1311,1,2,hop,0.0,0.4000000059604645,0.0,True,1000,10.0,timeout,0.20437436337856685,0.025874946400268956,0.00730244911460699,0.20437436337856685,0.37412505956019554,0.0768684219114948,0.31441723956937695,0.02069900719727937,0.07014925989038318,0.11885534114675822,0.47794117647058826,0.883235294117647,24.349237839193904,2.1585524891154626,13.66
1312,1,3,amble,0.0,0.4000000059604645,-0.5,True,1000,10.0,timeout,0.2717289771636327,0.037437230960996305,-0.29811263817052047,0.2717289771636327,0.36256277499946815,0.20335375741951994,0.33384522537774336,0.005454214389663763,0.011620776027658417,0.09448496631594455,0.6280555555555556,0.9569444444444445,18.261391766866048,1.872493945956693,1.277
1313,3,3,amble,0.6000000238418579,-0.20000000298023224,0.5,True,1000,10.0,timeout,0.5219312908914354,-0.08271489707645073,0.392963783774111,0.08070302724838258,0.11732124724636846,0.15159390909804238,0.3291760066979539,0.003962489356048088,0.03260412317517538,0.09943301795727766,0.6158333333333333,0.9513888888888888,20.199580607944064,2.4036356698515546,0.952
1314,4,0,bound,0.8999999761581421,0.4000000059604645,0.5,True,1000,10.0,timeout,0.5674838268922435,-0.00519995172504524,0.2641438919506941,0.3386103627251254,0.4051999576855097,0.24818890311296046,0.33871293962529825,0.021720421008471272,0.015306910227087347,0.06911977779177232,0.4494444444444444,0.86,26.87778431839413,4.157242847395399,0.901
1315,2,2,hop,0.6000000238418579,-0.4000000059604645,-0.5,True,1000,10.0,timeout,0.41622338522883023,-0.03659650179663217,-0.2661188603981453,0.18437878535074345,0.3634035041638323,0.2352295554253985,0.3111355622098468,0.021471520273495394,0.055672820082398926,0.13431989560506505,0.4764705882352941,0.8964705882352941,24.975107979493984,2.934793709544266,0.9
1316,1,1,trot,0.6000000238418579,-0.4000000059604645,0.25,True,1000,10.0,timeout,0.5146446448564529,-0.09889132011267875,0.1346555854517242,0.08535537898540496,0.3011086858477857,0.1431523890987349,0.34052884034064795,0.0037346957566148755,0.05988727370085297,0.06541693637641458,0.4936111111111111,0.9430555555555555,21.51017345958286,4.726432299071152,0.895
1317,2,5,limp,1.2000000476837158,-0.4000000059604645,-0.5,True,1000,10.0,timeout,0.862921695444319,-0.07521861120508724,-0.32524073584496765,0.33707835223939686,0.3247813947553772,0.17818297402441707,0.33852275178941355,0.019566541195023778,0.08720849986633179,0.045664240492991566,0.5055555555555555,0.9166666666666666,25.539955697589452,5.2734522365036804,0.894
1318,3,7,run,0.0,0.20000000298023224,0.0,True,1000,10.0,timeout,0.2752319526175658,-0.044715788286541484,0.011701930019167372,0.2752319526175658,0.24471579126677373,0.10458004720737639,0.33971753636430707,0.004499921177956709,0.024598796368138474,0.07340713411808554,0.3852777777777778,0.8319444444444445,21.336948912938436,2.7813893727257044,0.862
1319,3,2,hop,0.6000000238418579,0.4000000059604645,0.5,True,1000,10.0,timeout,0.6089227523172603,0.0328008885020801,0.400241381570916,0.07218721028636484,0.36719911745838435,0.11899078774868566,0.3262290686179458,0.05560147702596166,0.08912368882073819,0.12850683787652234,0.5111764705882353,0.77,21.414152496562284,2.8581148060716983,0.918
1320,0,4,pronk,0.6000000238418579,-0.20000000298023224,-0.25,True,1000,10.0,timeout,0.6103047684347257,-0.01243033014872708,-0.1050340138528395,0.13687902639154345,0.18756967283150516,0.14606128981673236,0.30544147784944237,0.05922895738498882,0.023632813138415185,0.20086836852935222,0.52125,0.95125,19.794001216292383,5.760388039994347,0.883
1321,1,1,trot,1.2000000476837158,0.0,-0.5,True,1000,10.0,timeout,0.8201728249258465,0.014033838341129012,-0.3526426224410534,0.3798272227578693,0.016631151229545747,0.16207397376497587,0.33386347482964224,0.004028749418051839,0.045995713732195756,0.04171557793686898,0.485,0.935,24.04805759218004,4.605242140526222,0.885
1322,1,0,bound,1.2000000476837158,-0.4000000059604645,0.0,True,1000,10.0,timeout,0.7803617211845186,-0.11570998821511037,-0.06549535125531192,0.42228377825684016,0.2842900177453541,0.14202944390448263,0.33670128465769356,0.024763300603915378,0.017975552631814884,0.08319726954927661,0.4311111111111111,0.8544444444444445,27.70642058107588,7.618310415149037,0.885
1323,4,0,bound,0.0,-0.4000000059604645,0.0,True,1000,10.0,timeout,0.15084163614678092,-0.07433183945948257,0.0039932966346087695,0.21720630484012265,0.3256681665009819,0.060283829241230304,0.34524666508649643,0.015084841727272605,0.018032158943736488,0.033486811460922195,0.44555555555555554,0.8883333333333333,26.04847043249342,1.7510880750233546,0.879
1324,4,2,hop,0.6000000238418579,0.20000000298023224,-0.25,True,1000,10.0,timeout,0.4404260969512603,-0.0003437039137112579,-0.10861764179236215,0.15958486315082102,0.20034370689394349,0.14596421311203706,0.312288155099331,0.019232474899957212,0.07342198498023547,0.13475213852858256,0.4688235294117647,0.8947058823529411,25.095618780360503,4.14255393717375,0.889
1325,0,1,trot,0.0,0.20000000298023224,-0.5,True,1000,10.0,timeout,0.15965906442867386,-0.030297658712612852,-0.2883705486688349,0.15965906442867386,0.2302976616928451,0.2116294513311651,0.34685140842698403,0.0034982383375982548,0.029296312768858995,0.054012660528658225,0.5088888888888888,0.9388888888888889,20.149594374762643,1.152194576751483,0.885
1326,4,7,run,1.2000000476837158,-0.4000000059604645,-0.25,True,1000,10.0,timeout,0.8836554437875748,-0.04912820355914947,-0.16592392365448178,0.31634460389614105,0.350871802401315,0.10861713766741256,0.3306663177833972,0.005231935261279138,0.07524608919016477,0.046814244803678094,0.385,0.9011111111111111,23.424163592656452,7.761328931203447,0.863
1327,3,2,hop,0.0,0.20000000298023224,0.5,True,1000,10.0,timeout,0.3340847643826376,0.005435010448058807,0.33072715829044363,0.3340847643826376,0.19456499253217344,0.17315383785267305,0.3146451809501603,0.052148928038629125,0.10140345631305356,0.13048581102942167,0.5220588235294118,0.8179411764705883,20.02052315824172,2.0375718088839205,0.895
1328,1,0,bound,0.0,0.20000000298023224,-0.5,True,1000,10.0,timeout,0.16300897566329997,0.024407111952871978,-0.20206750214462066,0.23767222803538768,0.17559289102736025,0.2981624682045852,0.34452780653840315,0.017389587512015994,0.019092627879617248,0.042081845321264716,0.44305555555555554,0.8880555555555556,26.498108541700574,1.3942420066932328,0.87
1329,3,1,trot,0.8999999761581421,-0.20000000298023224,-0.5,True,1000,10.0,timeout,0.6434456912014219,-0.03547859576272054,-0.36374405306246543,0.2565542849567201,0.1645214072175117,0.15925482112500403,0.33738723636504075,0.004199329298833198,0.058577110876955364,0.034737359627706084,0.4922222222222222,0.9422222222222222,23.18325540224711,3.4748039513215025,0.877
1330,1,4,pronk,0.8999999761581421,-0.20000000298023224,0.5,True,1000,10.0,timeout,0.8003347166627646,-0.08364979178492604,0.47495735429227354,0.15902579478919507,0.1163502111953062,0.06731521554291248,0.3169243906319116,0.06107632842512617,0.024391346244984825,0.19259863502784047,0.5121875,0.9415625,20.290004708766936,2.399826164141502,0.867
1331,0,3,amble,0.0,0.0,0.0,True,1000,10.0,timeout,0.2664627710729837,-0.029040632110942776,0.021784093293841175,0.2664627710729837,0.06274968180326848,0.07265480349570984,0.32989355783555113,0.0036775652336183424,0.03179989851126246,0.09684538900908146,0.6261111111111111,0.9544444444444444,18.75148355484009,2.6160428948041194,0.965
1332,0,3,amble,1.2000000476837158,-0.4000000059604645,0.0,True,1000,10.0,timeout,0.8519641779528724,-0.10220601585877982,0.061357312706079234,0.34803586973084344,0.29779399010168467,0.10280110973741911,0.32839432257633133,0.005332641943841709,0.04345054238101875,0.09041846199448236,0.5975,0.9369444444444445,22.371427110036215,8.2327916501872,0.912
1333,0,1,trot,0.6000000238418579,0.20000000298023224,-0.25,True,1000,10.0,timeout,0.48396840423345566,-0.008197597877701305,-0.19199097483410799,0.11603161960840225,0.20819760085793354,0.12860233456835785,0.34098089760171435,0.004043598631450999,0.036588216316374614,0.06227876295144193,0.495,0.9444444444444444,21.354721841812133,4.082971487551972,0.88
1334,2,4,pronk,1.2000000476837158,0.20000000298023224,0.5,True,1000,10.0,timeout,0.9697121011465788,-0.05164939852867065,0.4656993352063,0.24601609207689762,0.25164940150890286,0.08348970605060459,0.32113279241793435,0.05751881549495583,0.03821237888793765,0.20839614382605642,0.5015625,0.9515625,21.847199898958205,3.0582091330549974,0.872
1335,4,3,amble,0.8999999761581421,-0.4000000059604645,0.0,True,1000,10.0,timeout,0.6780311836798986,-0.08742443545209931,0.045971686916374085,0.2219687924782435,0.31257557050836515,0.09292309012264013,0.3278193763158845,0.003537340944466644,0.011245685207926641,0.09952092025680544,0.6108333333333333,0.9497222222222222,21.334885999891494,6.636841830995076,0.909
1336,4,2,hop,0.6000000238418579,-0.4000000059604645,0.5,True,1000,10.0,timeout,0.579157625892583,-0.048798957071130106,0.37389088721671965,0.08250369552303763,0.35120104888933434,0.14372651486000157,0.30579978932334145,0.03741291043727516,0.08446620001399906,0.15124096772091386,0.5008823529411764,0.8955882352941177,22.933904868855198,3.073493641303631,0.89
1337,3,1,trot,0.30000001192092896,0.0,0.5,True,1000,10.0,timeout,0.3838476555214988,-0.055471848103528225,0.2956760142682793,0.08384764360056983,0.055471848103528225,0.20772737160932997,0.34511756601496396,0.003912695816995222,0.0468192743168255,0.0750011649424274,0.5069444444444444,0.9319444444444445,20.23590994199117,2.5587976898964144,0.877
1338,1,1,trot,0.6000000238418579,0.4000000059604645,-0.5,True,1000,10.0,timeout,0.49260465029213163,0.02586077083736048,-0.35769602394766276,0.10739537354972628,0.374139235123104,0.17205558124515746,0.34122046055844457,0.004083545228722721,0.02776907631987136,0.06147437894007109,0.5,0.95,21.379978318744236,2.726384046488813,0.886
1339,1,1,trot,0.0,0.20000000298023224,0.5,True,1000,10.0,timeout,0.2499727156261603,-0.03857300101835184,0.2862014794008185,0.2499727156261603,0.23857300399858408,0.21658457891912097,0.3477629811934282,0.0035132135202569706,0.03477913151986735,0.08277605759081995,0.5069444444444444,0.9319444444444445,19.318140841590033,1.709369154869988,0.878
1340,3,4,pronk,1.2000000476837158,0.0,-0.25,True,1000,10.0,timeout,0.972163459956646,0.01753921024248939,-0.13337545294594746,0.24610018879175186,0.04801607173938919,0.11819773617851752,0.3156235478637955,0.05715710474576247,0.04521647045282824,0.21184056587642758,0.5,0.959375,21.40480435758829,8.895402228915955,0.88
1341,1,4,pronk,1.2000000476837158,-0.20000000298023224,-0.25,True,1000,10.0,timeout,0.9711219564825296,-0.007725987386602355,-0.12385716278008659,0.24724734209477903,0.1922740155936299,0.12715690042920869,0.3156440480294453,0.05674203872916558,0.03499987135070722,0.21484939515066337,0.501875,0.958125,21.49146460235119,8.9718936479626,0.882
1342,1,3,amble,1.2000000476837158,0.0,-0.5,True,1000,10.0,timeout,0.8290338696373833,-0.011538911835862867,-0.3308642839733511,0.3709661780463325,0.07216644993150516,0.17022406544846794,0.3299721549935664,0.005298401693620375,0.025654468759148917,0.08663271922610022,0.6083333333333333,0.9538888888888889,22.411246450212268,5.127560708995684,0.925
1343,1,2,hop,0.8999999761581421,0.20000000298023224,0.25,True,1000,10.0,timeout,0.7472179996967315,0.0037710887747337382,0.14536435091785868,0.15320928089758928,0.1962289142054985,0.12070705323069192,0.30481839067819144,0.01915396795081173,0.12994926621932115,0.12250993681403717,0.5091176470588236,0.9197058823529412,26.54712788806242,6.730072106106795,0.891
1344,4,0,bound,0.30000001192092896,-0.4000000059604645,0.0,True,1000,10.0,timeout,0.3188312357828545,-0.08800769308374988,-0.01336092358374218,0.18690400857075778,0.3119923128767146,0.07401508837359466,0.34567199952377,0.015527622388748481,0.01831844403813829,0.04344948046307584,0.4336111111111111,0.8919444444444444,26.548112513754102,3.294848922342112,0.872
1345,2,0,bound,0.30000001192092896,0.4000000059604645,0.0,True,1000,10.0,timeout,0.33949164171612617,0.04543873171901661,-0.005950606793986582,0.20254519184831427,0.35456127424144784,0.06239790475962865,0.3465114150521652,0.012496036217250614,0.012177152789400809,0.05998819703802095,0.4266666666666667,0.9116666666666666,27.47430095354716,3.3644595519125087,0.863
1346,2,1,trot,1.2000000476837158,-0.20000000298023224,-0.25,True,1000,10.0,timeout,0.81197395629353,-0.03164701833619296,-0.15007084336717122,0.3880260913901859,0.16835298464403928,0.1320934589024465,0.3338075002913276,0.004433742068063377,0.05702167434804352,0.04670646997993954,0.48277777777777775,0.9327777777777778,23.835465819570754,7.267713254654516,0.881
1347,3,7,run,0.30000001192092896,0.20000000298023224,0.25,True,1000,10.0,timeout,0.4421709037158224,-0.04726435967397669,0.1759778313357755,0.14217089179489348,0.24726436265420892,0.09356951549459255,0.3391640180243691,0.004760244008264738,0.04525142150514733,0.06307775063356978,0.3877777777777778,0.8705555555555555,21.748429786894057,3.836403328480283,0.861
1348,3,2,hop,0.6000000238418579,-0.20000000298023224,-0.25,True,1000,10.0,timeout,0.4822966740762486,-0.008493661058258594,-0.15421838436415675,0.13082673833650701,0.19150634192197363,0.12605180145703984,0.3087841676301637,0.02092171127066312,0.07450782856768588,0.12405493802125073,0.48823529411764705,0.9035294117647059,25.348874287324794,4.251174719106578,0.879
1349,1,3,amble,0.0,-0.20000000298023224,0.0,True,1000,10.0,timeout,0.2654850300235881,-0.051554115530515345,0.022703251192061645,0.2654850300235881,0.1484458874497169,0.07614283721811566,0.3288555782475943,0.002920771805400539,0.03407318147684462,0.09481424432560039,0.6266666666666667,0.9544444444444444,18.92382068634033,2.6453399786772427,0.891
1350,3,3,amble,0.8999999761581421,0.4000000059604645,0.5,True,1000,10.0,timeout,0.6991054697169198,-0.0044371177541001495,0.41477590799279923,0.2008945064412223,0.40443712371456464,0.16879761391267595,0.3301764694164874,0.0056039564252273605,0.016989477898937535,0.10101893228288307,0.6111111111111112,0.95,20.659852092530993,2.9118021563285237,0.888
1351,0,4,pronk,0.30000001192092896,0.20000000298023224,-0.5,True,1000,10.0,timeout,0.436261730970582,0.06290974685553692,-0.29536335279932247,0.17476272244588473,0.13712708147611238,0.2048624243796803,0.302068212619958,0.06976815624936715,0.047016755485062074,0.19018570950611383,0.5365625,0.9153125,19.415379513800143,3.0628090225579245,0.864
1352,0,7,run,0.8999999761581421,0.4000000059604645,0.0,True,1000,10.0,timeout,0.7068452860249413,0.010215165294672868,0.006128662440912902,0.19315469013320075,0.3897848406657916,0.0605753960074637,0.3367246736797232,0.005169141685726027,0.04926651713341464,0.0585552150620164,0.3836111111111111,0.8841666666666667,22.59924185117086,6.975876216397162,0.841
1353,3,0,bound,0.6000000238418579,0.0,-0.5,True,1000,10.0,timeout,0.46763176506113574,-0.004288066990545379,-0.3269422976507081,0.21225645503714785,0.01775409187639285,0.17693434539768432,0.3491447643713259,0.018465921476179523,0.01356451303841081,0.036667626261438276,0.4211111111111111,0.8938888888888888,26.47116018984053,2.7880301735811335,0.847
1354,0,2,hop,0.30000001192092896,0.0,0.25,True,1000,10.0,timeout,0.3523705030890072,-0.003081358595509835,0.14800457529949626,0.07695359307176927,0.02977850023014231,0.12442433311871033,0.3122563045920085,0.028875310601531045,0.0619888974053692,0.14887030252520697,0.47911764705882354,0.893235294117647,22.648073360779705,3.327684545685234,0.877
1355,1,3,amble,0.30000001192092896,0.0,-0.25,True,1000,10.0,timeout,0.39384824219677184,-0.0266884432938726,-0.11682110987812444,0.09443581140703625,0.07015882376154574,0.139232045120231,0.32922997824480926,0.0037106840163145874,0.03578181935876932,0.11663424557050449,0.6261111111111111,0.955,19.73393755171034,3.712360917743598,0.896
1356,3,1,trot,0.30000001192092896,0.0,0.25,True,1000,10.0,timeout,0.3620076623890135,-0.047095030490309,0.11026203905490951,0.06201916681395637,0.047095030490309,0.15831916502832125,0.34462957914668396,0.003997057806650197,0.04181203841171883,0.07618956227121366,0.5072222222222222,0.9322222222222222,20.275371936162312,3.3866996455977283,0.863
1357,3,2,hop,0.30000001192092896,-0.20000000298023224,0.0,True,1000,10.0,timeout,0.3043504895182217,-0.024017745087454814,0.03311756217962658,0.05251530703376321,0.1759822578927774,0.08950024747797322,0.3126681310694777,0.02027213029850936,0.06302247913274728,0.13096090754362236,0.47823529411764704,0.8976470588235295,24.87616142833934,3.0839226278069694,0.865
1358,4,0,bound,0.6000000238418579,-0.20000000298023224,0.25,True,1000,10.0,timeout,0.4588005745638576,-0.08036618606578688,0.11080098277400895,0.20729038580631218,0.11963381691444536,0.1537670087211235,0.3442811967456755,0.018376255099534482,0.012572564739437889,0.05255185080083003,0.43722222222222223,0.8861111111111111,26.288908556832208,4.348147231085334,0.857
1359,3,3,amble,0.30000001192092896,-0.20000000298023224,0.5,True,1000,10.0,timeout,0.4004180128706826,-0.0686695538476892,0.37497005907197795,0.10141363528039721,0.13133044913254302,0.1525570831613408,0.32935242479191124,0.00357043171416246,0.02646357335536153,0.09501104087523331,0.62,0.9488888888888889,19.291378734376696,1.9639928131752171,0.898
1360,1,0,bound,0.30000001192092896,-0.20000000298023224,-0.5,True,1000,10.0,timeout,0.32823530003382784,-0.03528483818598842,-0.258780102605621,0.19295477882073303,0.1647151647942438,0.24223809890449047,0.34830366044187117,0.01737946101020668,0.020569638515194395,0.04042366085913135,0.4288888888888889,0.8905555555555555,26.24386650297377,2.4518837597563077,0.857
1361,3,7,run,0.6000000238418579,0.20000000298023224,0.5,True,1000,10.0,timeout,0.5920903164810605,-0.05150999970527159,0.3653507912407319,0.022020573748482597,0.25151000268550383,0.14045086301863194,0.3383287632727919,0.00490303761743773,0.0651030587916444,0.06004918673878316,0.38722222222222225,0.8755555555555555,22.395872999827066,3.1285086856999977,0.844
1362,2,1,trot,0.30000001192092896,0.4000000059604645,0.5,True,1000,10.0,timeout,0.3816568586230278,-0.007833704145400083,0.3034294788311753,0.08165684670209884,0.40783371010586456,0.2020114694432252,0.3451851227824831,0.004117226928593775,0.040930044644213015,0.07743879264737982,0.5066666666666667,0.9322222222222222,20.030785755581327,2.4540752259587713,0.864
1363,3,5,limp,0.8999999761581421,-0.20000000298023224,-0.25,True,1000,10.0,timeout,0.7358187858263652,-0.08473171706621846,-0.12278237119190938,0.17381076044506497,0.11526828591401378,0.15055311353796344,0.3336506361353266,0.01848830703710832,0.08122337440485697,0.06238840835149152,0.5038888888888889,0.9122222222222223,26.042385002772015,6.753270199791892,0.878
1364,2,4,pronk,0.0,-0.4000000059604645,0.25,True,1000,10.0,timeout,0.35526815483521207,-0.020260534978369833,0.20947594623026816,0.35544734748254997,0.37973947098209465,0.059586158218407945,0.29912688719334357,0.07286850086964004,0.0499341852766648,0.1871628398676087,0.541875,0.90875,19.256695130765436,2.9030840841005077,0.885
1365,3,7,run,0.8999999761581421,0.0,0.5,True,1000,10.0,timeout,0.7410097779168023,-0.08763261556211445,0.3878437476687961,0.15899019824133978,0.08763261556211445,0.13064832912551033,0.3365282945334459,0.00453317013028329,0.07071785011401688,0.07121302605640176,0.3838888888888889,0.8838888888888888,22.989771547317506,3.5387487456508024,0.836
1366,3,3,amble,0.30000001192092896,0.0,0.5,True,1000,10.0,timeout,0.39941536843776704,-0.04976911222513687,0.37379015896469353,0.09998178031709459,0.066392101364359,0.16334772718863355,0.32993756510409256,0.00451501698975747,0.0327005202234601,0.10003397044267945,0.6222222222222222,0.9511111111111111,19.343867669635348,1.9581279819587143,0.889
1367,1,4,pronk,0.30000001192092896,-0.20000000298023224,0.5,True,1000,10.0,timeout,0.4786633736570366,-0.037270573239002264,0.42702587097883227,0.1947923005442135,0.16272942974122998,0.08934317588806152,0.30332101408756396,0.06561561044594214,0.04423590835923827,0.1899426255275206,0.53125,0.929375,19.09166093915701,1.8141170804180131,0.861
1368,3,1,trot,0.6000000238418579,-0.4000000059604645,0.5,True,1000,10.0,timeout,0.5286121552851465,-0.11178031852675809,0.32122066082432865,0.0713878685567114,0.2882196874337064,0.19138505966919991,0.34123155932285676,0.003638418722923733,0.06114011258671528,0.06528951143224733,0.4822222222222222,0.9322222222222222,21.540436838997735,3.3024643530124327,0.865
1369,4,7,run,1.2000000476837158,-0.20000000298023224,-0.5,True,1000,10.0,timeout,0.8824451256460614,-0.009410668642942457,-0.36793602721558677,0.31755492203765445,0.19058933433728978,0.14434124877055485,0.33035327259597064,0.005291031168486525,0.059631609771975465,0.04625122927902998,0.3869444444444444,0.9019444444444444,23.526753238042197,4.687155272812712,0.848
1370,0,7,run,0.30000001192092896,0.20000000298023224,0.0,True,1000,10.0,timeout,0.42754551576243505,-0.035371845454037106,0.011006704996171821,0.12754550384150612,0.23537184843426934,0.0815048051657181,0.33738278372507846,0.0049478808058729135,0.04095226916762592,0.06632595606447778,0.3838888888888889,0.8611111111111112,21.64148838467068,4.242724290211261,0.842
1371,3,5,limp,0.30000001192092896,0.0,0.0,True,1000,10.0,timeout,0.4341108178595702,-0.01349344077245203,0.08725958179967064,0.15085829057627254,0.048926832131659874,0.10247144114342518,0.3414738120213204,0.01725611609743762,0.06247351707014518,0.051722828681792475,0.5155555555555555,0.9327777777777778,24.63192091729906,4.101609688005827,0.886
1372,4,4,pronk,0.0,0.0,0.0,True,1000,10.0,timeout,0.336248471182771,0.02325573900573545,0.0342287390670208,0.336248471182771,0.03306900450684225,0.059786167161055344,0.2954463363097632,0.07049807121206061,0.04408450702918531,0.18614412399576108,0.541875,0.91125,19.13560212880373,3.4251713450734127,0.873
1373,4,5,limp,0.30000001192092896,0.4000000059604645,0.25,True,1000,10.0,timeout,0.4643033676015006,0.02542932558603045,0.22640419712878712,0.1721703420082728,0.37457068037443403,0.10045224251464889,0.34026858372171104,0.01706398494898062,0.073604774122799,0.06143042668400821,0.5130555555555556,0.9313888888888889,24.996498330434164,3.71503975962776,0.877
1374,2,5,limp,0.0,-0.4000000059604645,-0.5,True,1000,10.0,timeout,0.2815702628054553,-0.049173107740651985,-0.19598142345047867,0.2815702628054553,0.3508268982198125,0.30401857654952136,0.3424682127077808,0.020170119384177804,0.05746612898232067,0.04574265541868696,0.5180555555555556,0.9208333333333333,23.463872849676346,2.3551975475605786,0.875
1375,2,3,amble,0.0,-0.20000000298023224,0.0,True,1000,10.0,timeout,0.2654213989029328,-0.05152119564006272,0.02268673727761451,0.2654213989029328,0.14847880734016952,0.0760917138209705,0.328851417226037,0.002919816212328892,0.0340509859486595,0.09480413528546291,0.6266666666666667,0.9544444444444444,18.922744807137384,2.644533275981703,0.899
1376,0,5,limp,0.0,0.0,0.5,True,1000,10.0,timeout,0.2942017347696755,-0.0016277866200188227,0.29655028318525484,0.2942017347696755,0.04577972213412674,0.21848209233587518,0.34649032882697517,0.015453270180166338,0.08917209952251252,0.042744680526962134,0.5197222222222222,0.9247222222222222,24.916671524047853,1.9985048959263838,0.875
